path,label
../preprocessed_data/features\bilibili\155_192.168.137.92_52894_59.36.228.248_443_TCP\block_8.csv,0
../preprocessed_data/features\bilibili\253_192.168.137.92_33750_59.36.228.250_443_TCP\block_9.csv,0
../preprocessed_data/features\bilibili\223_192.168.137.92_34056_113.105.73.225_80_TCP\block_1.csv,0
../preprocessed_data/features\bilibili\326_192.168.137.92_45044_59.36.228.18_443_TCP\block_1.csv,0
../preprocessed_data/features\bilibili\4_192.168.137.92_35832_183.60.229.82_443_TCP\block_1.csv,0
../preprocessed_data/features\bilibili\477_192.168.137.92_38179_192.168.50.240_51647_UDP\block_1.csv,0
../preprocessed_data/features\bilibili\11_192.168.137.92_38968_59.36.228.208_80_TCP\block_8.csv,0
../preprocessed_data/features\bilibili\188_192.168.137.92_35510_1.85.226.248_32326_UDP\block_1.csv,0
../preprocessed_data/features\bilibili\266_192.168.137.92_35510_106.112.212.156_13421_UDP\block_3.csv,0
../preprocessed_data/features\bilibili\450_192.168.137.92_47990_223.89.148.191_37625_UDP\block_1.csv,0
../preprocessed_data/features\bilibili\134_192.168.137.92_35510_171.214.222.11_33762_UDP\block_1.csv,0
../preprocessed_data/features\bilibili\40_192.168.137.92_54302_101.91.136.161_443_TCP\block_12.csv,0
../preprocessed_data/features\bilibili\253_192.168.137.92_33750_59.36.228.250_443_TCP\block_4.csv,0
../preprocessed_data/features\bilibili\736_192.168.137.92_45727_60.169.124.49_30606_UDP\block_1.csv,0
../preprocessed_data/features\bilibili\458_192.168.137.92_33576_182.116.16.0_23678_UDP\block_2.csv,0
../preprocessed_data/features\bilibili\303_192.168.137.92_35510_1.180.112.184_47685_UDP\block_6.csv,0
../preprocessed_data/features\bilibili\694_192.168.137.92_40610_60.6.115.51_65458_UDP\block_8.csv,0
../preprocessed_data/features\bilibili\31_192.168.137.92_44268_59.36.228.18_443_TCP\block_16.csv,0
../preprocessed_data/features\bilibili\74_192.168.137.92_53266_14.17.92.70_443_TCP\block_7.csv,0
../preprocessed_data/features\bilibili\89_192.168.137.92_60118_119.147.175.84_443_TCP\block_1.csv,0
../preprocessed_data/features\bilibili\294_192.168.137.92_60564_59.36.228.21_443_TCP\block_2.csv,0
../preprocessed_data/features\bilibili\202_192.168.137.92_35510_220.184.55.229_39237_UDP\block_2.csv,0
../preprocessed_data/features\bilibili\253_192.168.137.92_35323_120.197.101.158_54187_UDP\block_1.csv,0
../preprocessed_data/features\bilibili\253_192.168.137.92_33750_59.36.228.250_443_TCP\block_5.csv,0
../preprocessed_data/features\bilibili\538_192.168.137.92_35510_175.154.33.40_33331_UDP\block_34.csv,0
../preprocessed_data/features\bilibili\7_192.168.137.92_35394_110.43.49.194_7824_TCP\block_2.csv,0
../preprocessed_data/features\bilibili\40_192.168.137.92_54302_101.91.136.161_443_TCP\block_17.csv,0
../preprocessed_data/features\bilibili\52_192.168.137.92_48112_219.128.78.238_443_TCP\block_1.csv,0
../preprocessed_data/features\bilibili\538_192.168.137.92_35510_175.154.33.40_33331_UDP\block_43.csv,0
../preprocessed_data/features\bilibili\82_192.168.137.92_35510_115.61.149.210_3226_UDP\block_1.csv,0
../preprocessed_data/features\bilibili\23_192.168.137.92_33342_59.36.228.250_443_TCP\block_2.csv,0
../preprocessed_data/features\bilibili\253_192.168.137.92_33750_59.36.228.250_443_TCP\block_13.csv,0
../preprocessed_data/features\bilibili\21_192.168.137.92_48326_183.60.255.108_443_TCP\block_15.csv,0
../preprocessed_data/features\bilibili\57_192.168.137.92_57510_14.17.92.69_2243_TCP\block_12.csv,0
../preprocessed_data/features\bilibili\50_192.168.137.92_35510_114.238.50.102_38383_UDP\block_2.csv,0
../preprocessed_data/features\bilibili\550_192.168.137.92_35510_223.89.14.106_35314_UDP\block_2.csv,0
../preprocessed_data/features\bilibili\270_192.168.137.92_35510_223.74.47.181_25241_UDP\block_3.csv,0
../preprocessed_data/features\bilibili\274_192.168.137.92_35510_121.235.188.181_32524_UDP\block_5.csv,0
../preprocessed_data/features\gaodemap\119_192.168.137.4_55030_59.82.122.44_80_TCP\block_3.csv,1
../preprocessed_data/features\gaodemap\6_192.168.137.4_55030_59.82.122.44_80_TCP\block_10.csv,1
../preprocessed_data/features\gaodemap\116_192.168.137.4_52644_119.0.95.243_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\81_192.168.137.4_55030_59.82.122.44_80_TCP\block_2.csv,1
../preprocessed_data/features\gaodemap\16_120.77.134.206_80_192.168.137.4_60360_TCP\block_5.csv,1
../preprocessed_data/features\gaodemap\6_192.168.137.4_55030_59.82.122.44_80_TCP\block_9.csv,1
../preprocessed_data/features\gaodemap\91_192.168.137.4_35202_116.55.237.251_80_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\270_192.168.137.4_38554_113.96.109.113_80_TCP\block_5.csv,1
../preprocessed_data/features\gaodemap\158_192.168.137.4_47370_116.55.237.252_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\26_192.168.137.4_54458_203.119.169.240_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\58_192.168.137.4_51576_121.12.173.244_80_TCP\block_2.csv,1
../preprocessed_data/features\gaodemap\183_192.168.137.4_39142_119.96.204.252_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\369_192.168.137.4_44900_106.11.23.109_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\308_192.168.137.4_35930_49.7.252.23_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\131_192.168.137.4_48326_203.119.216.50_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\16_120.77.134.206_80_192.168.137.4_60360_TCP\block_24.csv,1
../preprocessed_data/features\gaodemap\322_192.168.137.4_35404_106.11.23.53_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\134_192.168.137.4_36660_106.11.23.53_443_TCP\block_2.csv,1
../preprocessed_data/features\gaodemap\166_192.168.137.4_60360_120.77.134.206_80_TCP\block_16.csv,1
../preprocessed_data/features\gaodemap\27_192.168.137.4_55360_183.60.205.242_80_TCP\block_2.csv,1
../preprocessed_data/features\gaodemap\199_192.168.137.4_41776_121.12.173.244_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\85_192.168.137.4_52348_49.79.227.162_443_TCP\block_4.csv,1
../preprocessed_data/features\gaodemap\325_192.168.137.4_42758_125.88.144.238_80_TCP\block_2.csv,1
../preprocessed_data/features\gaodemap\326_192.168.137.4_47032_116.55.237.252_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\348_192.168.137.4_47980_116.55.237.252_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\51_192.168.137.4_59862_106.11.23.51_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\248_192.168.137.4_47080_106.11.43.95_443_TCP\block_2.csv,1
../preprocessed_data/features\gaodemap\179_192.168.137.4_51870_120.77.134.85_443_TCP\block_2.csv,1
../preprocessed_data/features\gaodemap\105_192.168.137.4_37552_120.77.134.87_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\170_192.168.137.4_37584_120.77.134.87_443_TCP\block_4.csv,1
../preprocessed_data/features\gaodemap\470_192.168.137.4_52228_120.77.134.85_443_TCP\block_3.csv,1
../preprocessed_data/features\gaodemap\94_192.168.137.4_44900_39.98.22.140_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\85_192.168.137.4_52348_49.79.227.162_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\411_192.168.137.4_52058_119.96.137.252_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\188_192.168.137.4_59312_121.12.173.249_80_TCP\block_2.csv,1
../preprocessed_data/features\gaodemap\16_120.77.134.206_80_192.168.137.4_60360_TCP\block_4.csv,1
../preprocessed_data/features\gaodemap\171_192.168.137.4_45160_110.76.6.71_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\347_192.168.137.4_51776_106.11.23.111_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\178_192.168.137.4_52232_120.77.134.85_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\167_192.168.137.4_51574_121.12.173.244_80_TCP\block_2.csv,1
../preprocessed_data/features\gaodemap\166_192.168.137.4_60360_120.77.134.206_80_TCP\block_11.csv,1
../preprocessed_data/features\gaodemap\228_192.168.137.4_44962_106.11.23.109_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\6_192.168.137.4_55030_59.82.122.44_80_TCP\block_5.csv,1
../preprocessed_data/features\gaodemap\231_192.168.137.4_58814_59.82.31.115_443_TCP\block_2.csv,1
../preprocessed_data/features\gaodemap\166_192.168.137.4_60360_120.77.134.206_80_TCP\block_10.csv,1
../preprocessed_data/features\gaodemap\307_192.168.137.4_47872_116.55.237.252_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\175_192.168.137.4_36662_49.7.252.15_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\86_192.168.137.4_34888_183.60.205.242_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\143_192.168.137.4_55328_183.60.205.242_80_TCP\block_2.csv,1
../preprocessed_data/features\gaodemap\22_192.168.137.4_55522_183.61.14.239_80_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\396_192.168.137.4_39616_119.96.204.252_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\6_192.168.137.4_55030_59.82.122.44_80_TCP\block_3.csv,1
../preprocessed_data/features\gaodemap\81_192.168.137.4_55030_59.82.122.44_80_TCP\block_3.csv,1
../preprocessed_data/features\gaodemap\166_192.168.137.4_60360_120.77.134.206_80_TCP\block_17.csv,1
../preprocessed_data/features\gaodemap\291_192.168.137.4_48186_121.12.173.243_80_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\95_192.168.137.4_59916_116.55.237.251_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\333_192.168.137.4_60890_116.55.237.251_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\68_192.168.137.4_56436_119.96.5.69_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\321_192.168.137.4_43172_125.88.144.238_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\186_192.168.137.4_39516_119.96.204.252_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\74_192.168.137.4_52438_119.96.137.252_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\383_192.168.137.4_52158_113.96.109.114_80_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\124_192.168.137.4_35860_121.12.173.241_443_TCP\block_2.csv,1
../preprocessed_data/features\gaodemap\131_192.168.137.4_48326_203.119.216.50_443_TCP\block_3.csv,1
../preprocessed_data/features\gaodemap\349_192.168.137.4_48378_116.55.237.252_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\244_192.168.137.4_36016_106.11.23.53_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\114_192.168.137.4_37150_59.82.29.142_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\323_192.168.137.4_47364_121.12.173.243_80_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\16_120.77.134.206_80_192.168.137.4_60360_TCP\block_8.csv,1
../preprocessed_data/features\gaodemap\16_120.77.134.206_80_192.168.137.4_60360_TCP\block_23.csv,1
../preprocessed_data/features\gaodemap\63_192.168.137.4_59314_121.12.173.249_80_TCP\block_2.csv,1
../preprocessed_data/features\gaodemap\58_192.168.137.4_51576_121.12.173.244_80_TCP\block_5.csv,1
../preprocessed_data/features\gaodemap\216_192.168.137.4_51978_120.77.134.85_443_TCP\block_5.csv,1
../preprocessed_data/features\gaodemap\202_192.168.137.4_55180_203.119.169.240_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\16_120.77.134.206_80_192.168.137.4_60360_TCP\block_22.csv,1
../preprocessed_data/features\gaodemap\200_192.168.137.4_44902_106.11.23.109_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\43_192.168.137.4_51990_14.17.78.246_80_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\343_192.168.137.4_40638_106.11.43.166_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\117_192.168.137.4_48194_121.12.173.243_80_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\166_192.168.137.4_60360_120.77.134.206_80_TCP\block_20.csv,1
../preprocessed_data/features\gaodemap\41_192.168.137.4_51480_121.12.173.244_80_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\226_192.168.137.4_60360_120.77.134.206_80_TCP\block_16.csv,1
../preprocessed_data/features\gaodemap\49_192.168.137.4_43176_125.88.144.238_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\215_192.168.137.4_44430_119.96.204.252_80_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\299_192.168.137.4_60716_116.55.237.251_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\100_192.168.137.4_60900_116.55.237.251_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\119_192.168.137.4_55030_59.82.122.44_80_TCP\block_5.csv,1
../preprocessed_data/features\gaodemap\179_192.168.137.4_51870_120.77.134.85_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\275_192.168.137.4_51720_49.7.22.8_80_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\189_192.168.137.4_35648_106.11.23.53_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\345_192.168.137.4_36408_203.119.169.39_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\401_192.168.137.4_51976_120.77.134.85_443_TCP\block_7.csv,1
../preprocessed_data/features\gaodemap\162_192.168.137.4_37492_121.12.173.250_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\173_192.168.137.4_59288_121.12.173.249_80_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\85_192.168.137.4_52348_49.79.227.162_443_TCP\block_9.csv,1
../preprocessed_data/features\gaodemap\226_192.168.137.4_60360_120.77.134.206_80_TCP\block_33.csv,1
../preprocessed_data/features\gaodemap\6_192.168.137.4_55030_59.82.122.44_80_TCP\block_8.csv,1
../preprocessed_data/features\gaodemap\363_192.168.137.4_52134_113.96.109.114_80_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\172_192.168.137.4_43226_106.11.23.109_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\226_192.168.137.4_60360_120.77.134.206_80_TCP\block_23.csv,1
../preprocessed_data/features\gaodemap\413_192.168.137.4_53084_106.11.23.52_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\226_192.168.137.4_60360_120.77.134.206_80_TCP\block_17.csv,1
../preprocessed_data/features\gaodemap\226_192.168.137.4_60360_120.77.134.206_80_TCP\block_31.csv,1
../preprocessed_data/features\gaodemap\376_192.168.137.4_47414_121.12.173.243_80_TCP\block_2.csv,1
../preprocessed_data/features\gaodemap\36_192.168.137.4_53708_106.55.209.57_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\228_192.168.137.4_44962_106.11.23.109_443_TCP\block_2.csv,1
../preprocessed_data/features\gaodemap\104_192.168.137.4_51476_106.11.23.111_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\76_192.168.137.4_36684_59.82.33.195_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\462_192.168.137.4_39274_183.2.193.221_80_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\434_192.168.137.4_47284_183.60.205.248_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\163_192.168.137.4_38556_113.96.109.113_80_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\276_192.168.137.4_35360_106.11.23.53_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\16_120.77.134.206_80_192.168.137.4_60360_TCP\block_20.csv,1
../preprocessed_data/features\gaodemap\167_192.168.137.4_51574_121.12.173.244_80_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\106_192.168.137.4_51478_106.11.23.111_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\251_192.168.137.4_40050_121.12.173.240_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\471_192.168.137.4_52234_120.77.134.85_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\493_192.168.137.4_44982_106.11.23.109_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\166_192.168.137.4_60360_120.77.134.206_80_TCP\block_9.csv,1
../preprocessed_data/features\gaodemap\131_192.168.137.4_48326_203.119.216.50_443_TCP\block_2.csv,1
../preprocessed_data/features\gaodemap\121_192.168.137.4_60472_116.55.237.251_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\226_192.168.137.4_60360_120.77.134.206_80_TCP\block_45.csv,1
../preprocessed_data/features\gaodemap\207_192.168.137.4_58812_59.82.31.115_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\236_192.168.137.4_44980_106.11.23.109_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\216_192.168.137.4_51978_120.77.134.85_443_TCP\block_4.csv,1
../preprocessed_data/features\gaodemap\293_192.168.137.4_48010_203.119.169.126_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\226_192.168.137.4_60360_120.77.134.206_80_TCP\block_32.csv,1
../preprocessed_data/features\gaodemap\119_192.168.137.4_55030_59.82.122.44_80_TCP\block_4.csv,1
../preprocessed_data/features\gaodemap\18_192.168.137.4_60540_116.55.237.251_443_TCP\block_2.csv,1
../preprocessed_data/features\gaodemap\70_192.168.137.4_60744_116.55.237.251_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\124_192.168.137.4_37554_120.77.134.87_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\135_192.168.137.4_41620_121.12.173.244_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\324_192.168.137.4_60814_106.11.23.51_443_TCP\block_2.csv,1
../preprocessed_data/features\gaodemap\16_120.77.134.206_80_192.168.137.4_60360_TCP\block_11.csv,1
../preprocessed_data/features\gaodemap\346_192.168.137.4_47974_116.55.237.252_443_TCP\block_3.csv,1
../preprocessed_data/features\gaodemap\188_192.168.137.4_60706_116.55.237.251_443_TCP\block_2.csv,1
../preprocessed_data/features\gaodemap\470_192.168.137.4_52228_120.77.134.85_443_TCP\block_2.csv,1
../preprocessed_data/features\gaodemap\403_192.168.137.4_51982_120.77.134.85_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\435_192.168.137.4_53080_106.11.23.52_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\166_192.168.137.4_60360_120.77.134.206_80_TCP\block_12.csv,1
../preprocessed_data/features\gaodemap\276_192.168.137.4_35360_106.11.23.53_443_TCP\block_2.csv,1
../preprocessed_data/features\gaodemap\290_192.168.137.4_47422_116.55.237.252_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\226_192.168.137.4_60360_120.77.134.206_80_TCP\block_26.csv,1
../preprocessed_data/features\gaodemap\245_192.168.137.4_35756_106.11.23.53_443_TCP\block_2.csv,1
../preprocessed_data/features\gaodemap\228_192.168.137.4_44962_106.11.23.109_443_TCP\block_4.csv,1
../preprocessed_data/features\gaodemap\332_192.168.137.4_52560_119.96.137.252_443_TCP\block_2.csv,1
../preprocessed_data/features\gaodemap\226_192.168.137.4_60360_120.77.134.206_80_TCP\block_36.csv,1
../preprocessed_data/features\gaodemap\16_120.77.134.206_80_192.168.137.4_60360_TCP\block_3.csv,1
../preprocessed_data/features\gaodemap\270_192.168.137.4_38554_113.96.109.113_80_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\188_192.168.137.4_60706_116.55.237.251_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\125_192.168.137.4_51478_121.12.173.244_80_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\323_192.168.137.4_53344_58.216.14.242_80_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\226_192.168.137.4_60360_120.77.134.206_80_TCP\block_46.csv,1
../preprocessed_data/features\gaodemap\82_192.168.137.4_34468_59.82.58.94_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\241_192.168.137.4_53556_121.12.173.248_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\9_192.168.137.4_44080_59.36.121.194_8080_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\6_192.168.137.4_55030_59.82.122.44_80_TCP\block_11.csv,1
../preprocessed_data/features\gaodemap\456_192.168.137.4_36704_106.11.23.53_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\407_192.168.137.4_52918_106.11.23.111_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\108_192.168.137.4_37558_120.77.134.87_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\86_192.168.137.4_39684_183.56.172.238_80_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\236_192.168.137.4_50700_120.77.134.85_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\16_120.77.134.206_80_192.168.137.4_60360_TCP\block_12.csv,1
../preprocessed_data/features\gaodemap\353_192.168.137.4_59292_121.12.173.249_80_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\65_192.168.137.4_60698_106.11.23.51_443_TCP\block_3.csv,1
../preprocessed_data/features\gaodemap\313_192.168.137.4_51140_121.12.173.244_80_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\85_192.168.137.4_52348_49.79.227.162_443_TCP\block_8.csv,1
../preprocessed_data/features\gaodemap\124_192.168.137.4_35860_121.12.173.241_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\226_192.168.137.4_60360_120.77.134.206_80_TCP\block_5.csv,1
../preprocessed_data/features\gaodemap\85_192.168.137.4_52348_49.79.227.162_443_TCP\block_3.csv,1
../preprocessed_data/features\gaodemap\226_192.168.137.4_60360_120.77.134.206_80_TCP\block_22.csv,1
../preprocessed_data/features\gaodemap\85_192.168.137.4_52348_49.79.227.162_443_TCP\block_2.csv,1
../preprocessed_data/features\gaodemap\16_120.77.134.206_80_192.168.137.4_60360_TCP\block_21.csv,1
../preprocessed_data/features\gaodemap\284_192.168.137.4_48168_121.12.173.243_80_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\81_192.168.137.4_55030_59.82.122.44_80_TCP\block_6.csv,1
../preprocessed_data/features\gaodemap\235_192.168.137.4_37988_119.96.204.252_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\72_192.168.137.4_60728_106.11.23.51_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\226_192.168.137.4_60360_120.77.134.206_80_TCP\block_25.csv,1
../preprocessed_data/features\gaodemap\226_192.168.137.4_60360_120.77.134.206_80_TCP\block_37.csv,1
../preprocessed_data/features\gaodemap\226_192.168.137.4_60360_120.77.134.206_80_TCP\block_2.csv,1
../preprocessed_data/features\gaodemap\248_192.168.137.4_47080_106.11.43.95_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\119_192.168.137.4_55030_59.82.122.44_80_TCP\block_6.csv,1
../preprocessed_data/features\gaodemap\166_192.168.137.4_60360_120.77.134.206_80_TCP\block_7.csv,1
../preprocessed_data/features\gaodemap\207_192.168.137.4_58812_59.82.31.115_443_TCP\block_2.csv,1
../preprocessed_data/features\gaodemap\65_192.168.137.4_60698_106.11.23.51_443_TCP\block_2.csv,1
../preprocessed_data/features\gaodemap\72_192.168.137.4_51938_120.77.134.85_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\300_192.168.137.4_51074_121.12.173.244_80_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\430_192.168.137.4_53050_106.11.23.52_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\119_192.168.137.4_55030_59.82.122.44_80_TCP\block_2.csv,1
../preprocessed_data/features\gaodemap\229_192.168.137.4_37976_119.96.204.252_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\2_192.168.137.4_60468_116.55.237.251_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\309_192.168.137.4_51110_121.12.173.244_80_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\98_192.168.137.4_60140_111.170.130.242_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\6_192.168.137.4_55030_59.82.122.44_80_TCP\block_2.csv,1
../preprocessed_data/features\gaodemap\133_192.168.137.4_51376_49.79.227.162_443_TCP\block_5.csv,1
../preprocessed_data/features\gaodemap\226_192.168.137.4_60360_120.77.134.206_80_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\268_192.168.137.4_37148_59.82.29.142_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\45_192.168.137.4_38582_113.96.109.113_80_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\226_192.168.137.4_60360_120.77.134.206_80_TCP\block_15.csv,1
../preprocessed_data/features\gaodemap\16_120.77.134.206_80_192.168.137.4_60360_TCP\block_25.csv,1
../preprocessed_data/features\gaodemap\77_192.168.137.4_51132_121.12.173.244_80_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\226_192.168.137.4_60360_120.77.134.206_80_TCP\block_13.csv,1
../preprocessed_data/features\gaodemap\99_192.168.137.4_35110_106.11.23.53_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\134_192.168.137.4_36660_106.11.23.53_443_TCP\block_3.csv,1
../preprocessed_data/features\gaodemap\305_192.168.137.4_35402_106.11.23.53_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\127_192.168.137.4_55176_203.119.169.240_443_TCP\block_2.csv,1
../preprocessed_data/features\gaodemap\189_192.168.137.4_35648_106.11.23.53_443_TCP\block_2.csv,1
../preprocessed_data/features\gaodemap\252_192.168.137.4_60846_106.11.23.51_443_TCP\block_2.csv,1
../preprocessed_data/features\gaodemap\426_192.168.137.4_47416_121.12.173.243_80_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\276_192.168.137.4_35360_106.11.23.53_443_TCP\block_3.csv,1
../preprocessed_data/features\gaodemap\250_192.168.137.4_52652_113.96.109.114_80_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\270_192.168.137.4_38554_113.96.109.113_80_TCP\block_4.csv,1
../preprocessed_data/features\gaodemap\119_192.168.137.4_55030_59.82.122.44_80_TCP\block_7.csv,1
../preprocessed_data/features\gaodemap\44_192.168.137.4_60632_106.11.23.51_443_TCP\block_2.csv,1
../preprocessed_data/features\gaodemap\39_192.168.137.4_38558_113.96.109.113_80_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\226_192.168.137.4_60360_120.77.134.206_80_TCP\block_19.csv,1
../preprocessed_data/features\gaodemap\385_192.168.137.4_52882_106.11.23.111_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\198_192.168.137.4_44478_113.240.72.99_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\16_120.77.134.206_80_192.168.137.4_60360_TCP\block_15.csv,1
../preprocessed_data/features\gaodemap\170_192.168.137.4_37584_120.77.134.87_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\356_192.168.137.4_46982_116.55.237.252_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\226_192.168.137.4_60360_120.77.134.206_80_TCP\block_28.csv,1
../preprocessed_data/features\gaodemap\226_192.168.137.4_60360_120.77.134.206_80_TCP\block_39.csv,1
../preprocessed_data/features\gaodemap\143_192.168.137.4_55328_183.60.205.242_80_TCP\block_3.csv,1
../preprocessed_data/features\gaodemap\416_192.168.137.4_43820_39.98.22.140_443_TCP\block_1.csv,1
../preprocessed_data/features\gaodemap\226_192.168.137.4_60360_120.77.134.206_80_TCP\block_12.csv,1
